"Plot Title: TL005"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 1266565, SEN S/N: 1266565, LBL: temp)","Intensity, Lux (LGR S/N: 1266565, SEN S/N: 1266565, LBL: li)","Max: Temperature, °C (LGR S/N: 1266565)","Min: Temperature, °C (LGR S/N: 1266565)","Avg: Temperature, °C (LGR S/N: 1266565)","Bad Battery (LGR S/N: 1266565)","Coupler Attached (LGR S/N: 1266565)","Host Connected (LGR S/N: 1266565)","Stopped (LGR S/N: 1266565)","End Of File (LGR S/N: 1266565)"
1904,08/09/18 07:00:00 PM,18.236,0.0,18.236,18.236,18.236,,,,,
1905,08/09/18 08:00:00 PM,18.236,0.0,18.236,18.236,18.236,,,,,
1906,08/09/18 09:00:00 PM,18.140,0.0,18.140,18.140,18.140,,,,,
1907,08/09/18 10:00:00 PM,18.045,0.0,18.045,18.045,18.045,,,,,
1908,08/09/18 11:00:00 PM,18.045,0.0,18.045,18.045,18.045,,,,,
1909,08/10/18 12:00:00 AM,18.045,0.0,18.045,18.045,18.045,,,,,
1910,08/10/18 01:00:00 AM,18.236,0.0,18.236,18.236,18.236,,,,,
1911,08/10/18 02:00:00 AM,18.236,0.0,18.236,18.236,18.236,,,,,
1912,08/10/18 03:00:00 AM,18.331,0.0,18.331,18.331,18.331,,,,,
1913,08/10/18 04:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1914,08/10/18 05:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1915,08/10/18 06:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1916,08/10/18 07:00:00 AM,18.711,0.0,18.711,18.711,18.711,,,,,
1917,08/10/18 08:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1918,08/10/18 09:00:00 AM,18.521,0.0,18.521,18.521,18.521,,,,,
1919,08/10/18 10:00:00 AM,18.616,0.0,18.616,18.616,18.616,,,,,
1920,08/10/18 11:00:00 AM,18.711,0.0,18.711,18.711,18.711,,,,,
1921,08/10/18 12:00:00 PM,18.806,0.0,18.806,18.806,18.806,,,,,
1922,08/10/18 01:00:00 PM,18.806,0.0,18.806,18.806,18.806,,,,,
1923,08/10/18 02:00:00 PM,18.996,0.0,18.996,18.996,18.996,,,,,
1924,08/10/18 03:00:00 PM,19.377,0.0,19.377,19.377,19.377,,,,,
1925,08/10/18 04:00:00 PM,19.377,0.0,19.377,19.377,19.377,,,,,
1926,08/10/18 05:00:00 PM,19.092,0.0,19.092,19.092,19.092,,,,,
1927,08/10/18 06:00:00 PM,18.996,0.0,18.996,18.996,18.996,,,,,
1928,08/10/18 07:00:00 PM,18.806,0.0,18.806,18.806,18.806,,,,,
1929,08/10/18 08:00:00 PM,18.711,0.0,18.711,18.711,18.711,,,,,
1930,08/10/18 09:00:00 PM,18.426,0.0,18.426,18.426,18.426,,,,,
1931,08/10/18 10:00:00 PM,18.236,0.0,18.236,18.236,18.236,,,,,
1932,08/10/18 11:00:00 PM,18.236,0.0,18.236,18.236,18.236,,,,,
1933,08/11/18 12:00:00 AM,18.140,0.0,18.140,18.140,18.140,,,,,
1934,08/11/18 01:00:00 AM,18.045,0.0,18.045,18.045,18.045,,,,,
1935,08/11/18 02:00:00 AM,18.045,0.0,18.045,18.045,18.045,,,,,
1936,08/11/18 03:00:00 AM,18.045,0.0,18.045,18.045,18.045,,,,,
1937,08/11/18 04:00:00 AM,17.950,0.0,17.950,17.950,17.950,,,,,
1938,08/11/18 05:00:00 AM,17.855,0.0,17.855,17.855,17.855,,,,,
1939,08/11/18 06:00:00 AM,17.855,0.0,17.855,17.855,17.855,,,,,
1940,08/11/18 07:00:00 AM,17.855,0.0,17.855,17.855,17.855,,,,,
1941,08/11/18 08:00:00 AM,17.950,0.0,17.950,17.950,17.950,,,,,
1942,08/11/18 09:00:00 AM,17.855,0.0,17.855,17.855,17.855,,,,,
1943,08/11/18 10:00:00 AM,17.855,0.0,17.855,17.855,17.855,,,,,
1944,08/11/18 11:00:00 AM,17.855,0.0,17.855,17.855,17.855,,,,,
1945,08/11/18 12:00:00 PM,17.855,0.0,17.855,17.855,17.855,,,,,
1946,08/11/18 01:00:00 PM,17.855,0.0,17.855,17.855,17.855,,,,,
1947,08/11/18 02:00:00 PM,17.855,0.0,17.855,17.855,17.855,,,,,
1948,08/11/18 03:00:00 PM,17.950,0.0,17.950,17.950,17.950,,,,,
1949,08/11/18 04:00:00 PM,17.950,0.0,17.950,17.950,17.950,,,,,
1950,08/11/18 05:00:00 PM,18.045,0.0,18.045,18.045,18.045,,,,,
1951,08/11/18 06:00:00 PM,18.045,0.0,18.045,18.045,18.045,,,,,
1952,08/11/18 07:00:00 PM,17.950,0.0,17.950,17.950,17.950,,,,,
1953,08/11/18 08:00:00 PM,17.950,0.0,17.950,17.950,17.950,,,,,
1954,08/11/18 09:00:00 PM,18.045,0.0,18.045,18.045,18.045,,,,,
1955,08/11/18 10:00:00 PM,18.045,0.0,18.045,18.045,18.045,,,,,
1956,08/11/18 11:00:00 PM,17.950,0.0,17.950,17.950,17.950,,,,,
1957,08/12/18 12:00:00 AM,17.950,0.0,17.950,17.950,17.950,,,,,
1958,08/12/18 01:00:00 AM,17.855,0.0,17.855,17.855,17.855,,,,,
1959,08/12/18 02:00:00 AM,17.760,0.0,17.760,17.760,17.760,,,,,
1960,08/12/18 03:00:00 AM,17.760,0.0,17.760,17.760,17.760,,,,,
1961,08/12/18 04:00:00 AM,17.665,0.0,17.665,17.665,17.665,,,,,
1962,08/12/18 05:00:00 AM,17.665,0.0,17.665,17.665,17.665,,,,,
1963,08/12/18 06:00:00 AM,17.570,0.0,17.570,17.570,17.570,,,,,
1964,08/12/18 07:00:00 AM,17.570,0.0,17.570,17.570,17.570,,,,,
1965,08/12/18 08:00:00 AM,17.570,0.0,17.570,17.570,17.570,,,,,
1966,08/12/18 09:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1967,08/12/18 10:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1968,08/12/18 11:00:00 AM,17.379,0.0,17.379,17.379,17.379,,,,,
1969,08/12/18 12:00:00 PM,17.379,0.0,17.379,17.379,17.379,,,,,
1970,08/12/18 01:00:00 PM,17.475,0.0,17.475,17.475,17.475,,,,,
1971,08/12/18 02:00:00 PM,17.475,0.0,17.475,17.475,17.475,,,,,
1972,08/12/18 03:00:00 PM,17.570,0.0,17.570,17.570,17.570,,,,,
1973,08/12/18 04:00:00 PM,17.570,0.0,17.570,17.570,17.570,,,,,
1974,08/12/18 05:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1975,08/12/18 06:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1976,08/12/18 07:00:00 PM,17.665,0.0,17.665,17.665,17.665,,,,,
1977,08/12/18 08:00:00 PM,17.570,0.0,17.570,17.570,17.570,,,,,
1978,08/12/18 09:00:00 PM,17.570,0.0,17.570,17.570,17.570,,,,,
1979,08/12/18 10:00:00 PM,17.475,0.0,17.475,17.475,17.475,,,,,
1980,08/12/18 11:00:00 PM,17.475,0.0,17.475,17.475,17.475,,,,,
1981,08/13/18 12:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1982,08/13/18 01:00:00 AM,17.570,0.0,17.570,17.570,17.570,,,,,
1983,08/13/18 02:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1984,08/13/18 03:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1985,08/13/18 04:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1986,08/13/18 05:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1987,08/13/18 06:00:00 AM,17.379,0.0,17.379,17.379,17.379,,,,,
1988,08/13/18 07:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1989,08/13/18 08:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1990,08/13/18 09:00:00 AM,17.284,0.0,17.284,17.284,17.284,,,,,
1991,08/13/18 10:00:00 AM,17.475,0.0,17.475,17.475,17.475,,,,,
1992,08/13/18 11:00:00 AM,20.329,0.0,20.329,20.329,20.329,,,,,
1993,08/13/18 11:17:35 AM,,,,,,,Logged,Logged,,
1994,08/13/18 11:17:53 AM,,,,,,,,,Logged,Logged
